GEOID,population,density,nonwhite,college,unemployment,income,gini,uninsured
17159,15881,16.945478398366717,0.9641080536490145,0.10295321453308985,0.05989804587935429,26608,0.4361,0.04482560734553338
17161,145275,124.33615385009642,0.8091137497848907,0.10347272414386509,0.06362880228136882,29208,0.4353,0.05885486765365635
17163,263463,150.92261711893846,0.6410881224308537,0.10806451000709777,0.07156395334274049,29739,0.4706,0.06595961909494287
17165,24231,24.19172796491401,0.9279435433948248,0.0807230407329454,0.0930419089633046,21922,0.4732,0.05057219791316055
17167,197661,87.02548586990294,0.8187148704094384,0.14902788106910317,0.061381074168797956,33210,0.4627,0.0424079754601227
17169,7064,6.180470541364713,0.9101075877689694,0.0911664779161948,0.05081081081081081,26772,0.3868,0.13942170054394504
17171,5047,7.707942806090904,0.9819694868238558,0.07350901525658807,0.0679324894514768,28067,0.4337,0.03983983983983984
17173,21832,10.977451107365466,0.9829149871747893,0.08469219494320264,0.039500201531640466,28032,0.3856,0.04310066059962119
17175,5500,7.36338868485492,0.9732727272727273,0.08,0.033488766426451884,28398,0.4734,0.06595035198221563
17177,45433,31.049380172786915,0.859705500407193,0.09176149494860564,0.07100302763941792,26287,0.4446,0.054752528416718876
17179,133852,78.55466127140687,0.9580506828437378,0.12747661596390042,0.04111188595708795,33009,0.4247,0.03711680720874304
17181,17127,15.662286895023632,0.9408536229345478,0.10719915922228061,0.06580626861438094,26851,0.4472,0.05714622363614941
17183,78407,33.58563979131679,0.8225923705791575,0.06921575879704618,0.07527324568351022,26893,0.4467,0.061404549950544014
17185,11573,19.65885768461365,0.9619804717877819,0.08234684178691783,0.05400192864030858,26165,0.4286,0.06229337045414999
17187,17338,12.328540436003728,0.8805513900103819,0.10497173837812897,0.06509695290858726,25790,0.4346,0.03365805284955959
17189,14155,9.691714928298268,0.9666548922642176,0.09784528435181915,0.04013426736719206,34435,0.422,0.03576804530141209
17191,16487,8.896588211983145,0.9667010371808091,0.07678777218414508,0.03596916928347131,28267,0.4151,0.07563127471858838
17193,14025,10.785058256101738,0.9788948306595365,0.07073083778966131,0.08132126089872568,25936,0.4198,0.05508474576271186
17195,56396,31.258818801091756,0.9340556067806227,0.0825413149868785,0.052268206108359014,27574,0.4306,0.04895268627415666
17197,688697,313.0493754783086,0.7342401665754316,0.14178368716576376,0.04964981083725078,35981,0.4111,0.05608679445750529
17199,67299,58.479032873756196,0.9134459650217686,0.09422131086643189,0.05662201353404226,26785,0.4456,0.05746387460200833
17201,286174,212.8028895626007,0.7900333363617938,0.0953720463773788,0.08857340052097634,27268,0.4501,0.06552291853620966
17203,38817,27.620726366870016,0.9677976144472783,0.1479248782749826,0.03773584905660377,33992,0.422,0.03739637542822773
18001,35195,39.969019269195655,0.967751101008666,0.06370223043045888,0.032453281904635235,28271,0.4149,0.18872266973532797
18003,370016,216.45609458432835,0.7924305975957796,0.11942186283836374,0.05561058440639592,29147,0.4521,0.09426273136459047
18005,81893,77.21044784272938,0.8527590880783461,0.13049955429646,0.04638101047067195,30841,0.4319,0.09126900923790378
18007,8667,8.23353643128256,0.9757701626860505,0.09022729895004038,0.04283870967741935,25480,0.3892,0.10366919044845661
18009,12129,28.279508471050317,0.9731222689422047,0.05037513397642015,0.06650339110776186,24841,0.439,0.06984710502130503
18011,64321,58.681755529105345,0.9324326425273239,0.1913682934033986,0.025058707205537017,40187,0.4771,0.05352989250015716
18013,15034,18.331188456875655,0.9682054010908607,0.11241186643607823,0.05064442759666414,28955,0.4596,0.11246812508388136
18015,19994,20.588747142977166,0.9579873962188656,0.08487546263879164,0.0389087656529517,29476,0.4056,0.10341011970626697
18017,38084,35.435685908982904,0.838541119630291,0.06475160172250814,0.06264034984044439,27007,0.4185,0.10524338539150968
18019,115702,118.80703998172,0.8766140602582496,0.09849440804826191,0.05350393071995173,30037,0.4191,0.08514756108240651
18021,26268,28.146447826796173,0.9654332267397594,0.07754682503426222,0.05673640167364017,28402,0.3865,0.054285492870427776
18023,32301,30.77377218589847,0.9350174917185227,0.07411535246586792,0.04682069106522184,27055,0.3888,0.10628034554511634
18025,10581,13.22800281962625,0.9730649277005954,0.05207447311218221,0.04052780395852969,24606,0.4118,0.07179535945226322
18027,32937,29.106504819551475,0.9519992713361872,0.056380362510246834,0.039523949456362034,26449,0.4137,0.23252017495225774
18029,49501,62.21780556020022,0.97129350922203594,0.09896769762227026,0.04770244349929113,30709,0.4104,0.05879830079241892
18031,26552,27.456050892677645,0.9644847845736668,0.08760168725519735,0.045555029212063794,29495,0.4022,0.06888397284308491
18033,42704,45.31165062096345,0.9727660172349194,0.08151461221431247,0.040242234811486616,28458,0.4132,0.08950151057401813
18035,115616,112.76567388606786,0.8838569056185995,0.08408870744533628,0.06607139521416697,22201,0.4746,0.0899243406073768
18037,42418,37.619475642511276,0.9478523268423782,0.10936394926682069,0.016159105034182723,31023,0.4216,0.05767752474296147
18039,203604,168.01035363847038,0.8743541384255712,0.07931081904088329,0.045407103736940076,27708,0.4183,0.15163753015194092
18041,23259,41.74689242584673,0.9634120125542801,0.05455952534502773,0.04564272407369075,24775,0.4309,0.10457658915405087
18043,76809,199.22655621804424,0.9012485516020258,0.12605293650483668,0.044732508101790365,31117,0.4452,0.05577494551938189
18045,16486,15.996023670721234,0.9753123862671358,0.06599539002790246,0.055592856183698136,26666,0.4429,0.09167228384092163
18047,22842,22.543551322638056,0.9945276245512652,0.08803957621924526,0.03939562476826103,29104,0.4089,0.056342364532019705
18049,20212,21.02136336335782,0.9374134177716208,0.0705521472392638,0.0477755862371247,26452,0.4182,0.11607098225443639
18051,33596,25.99120171458166,0.9510656030479819,0.08328372425288724,0.031391854740745476,28563,0.4148,0.07019510421715948
18053,66944,62.291578914193714,0.8821552342256214,0.0678626912045889,0.0762311901504788,22097,0.414,0.09025298069357865
18055,32295,22.842092909312672,0.97782938535377,0.06524229756928317,0.057221497899464,25621,0.3986,0.08537766805212663
18057,316095,303.2613100278799,0.8707698634904064,0.2368306996314399,0.027986474023977866,45180,0.4378,0.0499222647196284
18059,73830,92.85215969300125,0.9488419341731004,0.14425030475416498,0.024955005775378087,36183,0.3752,0.07107742728390004
18061,39712,31.528349068451544,0.9656275181305399,0.07617344883158743,0.061960385982732354,28818,0.4131,0.07117672424726683
18063,160940,152.0316507711672,0.8774015160929539,0.15951907543183796,0.036672466448465085,36979,0.3853,0.06440358738726212
18065,48483,47.41051801007922,0.9476517542231297,0.08050244415568343,0.060076543458555745,25848,0.4234,0.07745247737281197
18067,82387,108.22742838260181,0.874361246313132,0.09519705778824329,0.05715463917525773,29054,0.4345,0.07704779100187921
18069,36378,36.22397380677657,0.9600307878388037,0.08450162185936555,0.03208976157082749,27338,0.3827,0.0780250347705146
18071,43938,33.0121411889693,0.9142655560107424,0.06545586963448495,0.04685554946970074,26429,0.4203,0.09745557070555337
18073,33449,23.001760234813318,0.9431373135220784,0.0671768961702891,0.039948714488157094,28657,0.3775,0.07243181200350379
18075,20993,21.110976084673684,0.9725622826656505,0.04582479874243796,0.048556288526008434,24624,0.4218,0.10802751190418931
18077,32237,34.284063036003744,0.9531904333529795,0.07702329621242672,0.05935817660630637,26915,0.4321,0.07333551984257133
18079,27727,28.294413411742866,0.970786597900963,0.053593969776751904,0.03559000316355584,26365,0.3877,0.1004591167468299
18081,151564,181.808818935113,0.917770710722863,0.14155736190652135,0.041771005381213706,34178,0.4135,0.07227780339635503
18083,37409,27.55575960806648,0.9418856424924483,0.06741693175439066,0.05132661337040899,25435,0.4347,0.07924363318395453
18085,78806,54.86916930382507,0.939002106438596,0.09567799406136589,0.038119138819178444,29879,0.4112,0.10742785413277657
18087,38942,38.873199264837496,0.9786862513481588,0.04473319295362334,0.02440452948067161,29974,0.4023,0.3916552773408288
18089,486849,372.4820763737245,0.6158007924428314,0.0991785954166487,0.07902094118071464,28633,0.4473,0.08611772007861798
18091,110552,70.67419603930458,0.8277914465590853,0.08271220782979954,0.07824334358756763,26359,0.4395,0.08682123662469153
18093,45619,38.96929895830527,0.9653433876235779,0.06817334882395493,0.046677816633723584,26520,0.4067,0.08417613194336393
18095,129505,110.41644318695,0.8784834562372109,0.08330180301918845,0.06094580997556418,25770,0.4313,0.08795821584209178
18097,944523,904.8934474652186,0.6227069113192585,0.13001906782577025,0.0682783291271505,27826,0.4804,0.11305266266870417
18099,46595,40.00463551034117,0.9297778731623565,0.08215473763279321,0.05755429875005941,27035,0.4281,0.1297830802603037
18101,10210,11.58294460856119,0.9810969637610186,0.061018609206660135,0.030036968576709795,28037,0.4123,0.09179766223297058
18103,35901,36.73901365636686,0.9071335060304727,0.055903735271998,0.06530801296896711,26376,0.4072,0.09532288698955366
18105,145403,136.4771871634285,0.86181165450506525,0.137087955544246,0.06474978352598375,21750,0.4998,0.07718097560299803
18107,38276,29.236324597945114,0.9573884418434528,0.08506636012122479,0.04057812926097627,28893,0.3897,0.09474940334128878
18109,69727,65.75302228182743,0.9749451432013424,0.07700030117458087,0.05695111439477897,30488,0.3873,0.08099625098084803
18111,14018,13.411395129628266,0.9684691111428164,0.05521472392638037,0.06722967378705083,27201,0.3766,0.08739763750996449
18113,47451,43.8914798706528,0.9679880297570125,0.06714294746159195,0.04044742729306488,28814,0.4026,0.08046272493573264
18115,5887,26.025342436959278,0.9724817394258536,0.06437914047902157,0.023997134670487107,31016,0.3683,0.057593417895097705
18117,19547,18.489147208900015,0.9639330843607715,0.04793574461554203,0.044062004149884045,24260,0.4297,0.08705345569554622
18119,20878,20.785506347000872,0.9703036689338059,0.05239965513938117,0.05689111280321984,26814,0.3936,0.11432294180098446
18121,16996,14.583101847890733,0.9541068486702754,0.05777830077665333,0.05475113122171946,25766,0.4321,0.1507615191825718
18123,19141,19.128670116498064,0.9472336868502168,0.05919230970168748,0.026818469323213155,28377,0.4086,0.05947149135323326
18125,12411,14.048176650968573,0.968898557731045,0.06171944243010233,0.043846986647419706,27846,0.3817,0.036584365515544254
18127,168041,154.31951785601572,0.9114680345867973,0.12083360608422944,0.04627063959005504,31904,0.4274,0.06313025083833126
18129,25589,23.55525793006965,0.962796514127164,0.09816718121067647,0.0418282319940599,31175,0.4065,0.044977511244377814
18131,12660,11.251088079875364,0.9545813586097947,0.06240126382306477,0.06157770085625797,27412,0.3966,0.07695984703632887
18133,37559,30.04409163780078,0.9323996911525866,0.0605181181607604,0.04133696271443945,26609,0.3973,0.07978031507443273
18135,25076,21.365456007639036,0.9594432923911309,0.05638857872068911,0.05145922356577871,25678,0.4096,0.11039197443469115
18137,28425,24.49748574309305,0.9707299912049252,0.07641160949868074,0.04692387904066736,29003,0.4111,0.07327632473433754
18139,16704,15.790822941204,0.9712045019157088,0.056633141762452106,0.05353988313629569,28584,0.4305,0.12068756809103014
18141,269240,225.4240423711932,0.7863987520427871,0.11593373941464864,0.053156567658859163,26575,0.4691,0.09064052336588749
18143,23743,47.564810219174824,0.9749820999873647,0.04700332729646633,0.053405884723901655,24420,0.4046,0.08945632149436614
18145,44399,41.530149948957856,0.9436023333858871,0.08835784589743012,0.040251454306624135,31072,0.3978,0.07052660474905065
18147,20526,19.752240660753785,0.9680405339569327,0.06942414498684595,0.040225005306728935,29869,0.4218,0.051290894757587704
18149,22941,28.36852057319357,0.9675253912209582,0.04842857765572556,0.07297605473204105,24698,0.4155,0.06483540440374973
18151,34474,41.27418776260968,0.971282705807275,0.09047398039101932,0.037468170243724994,28330,0.3964,0.0876044649640582
18153,20792,17.666324509885484,0.9321854559445941,0.048480184686417856,0.05881636629322942,24479,0.4359,0.11552230830884318
18155,10628,18.360643128110258,0.9669740308618743,0.04977418140760256,0.04821802935010482,26402,0.4274,0.11407674772036475
18157,189294,145.25540910146734,0.8227413441524823,0.11654357771508869,0.04746023601847101,23406,0.4688,0.08965554015143436
18159,15218,22.545158750796798,0.9620843737679065,0.11118412406360888,0.033380681818181816,30685,0.4109,0.06064438823059513
18161,7153,16.71311105237512,0.9738571228855026,0.07731021948832657,0.023661270236612703,25625,0.3792,0.08596392333709132
18163,181313,296.4411411351548,0.8540424569666819,0.1169028144700049,0.0475638588846136,26550,0.4751,0.08209067798977568
18165,15560,23.113617761274348,0.9682519280205656,0.06458868894601542,0.05168955408116031,26199,0.4169,0.0697538100820633
18167,107693,101.3411425700115,0.8717836813906197,0.09410082363756234,0.07352700155699418,22479,0.4653,0.08487180971121014
18169,31631,29.008648329642764,0.9567512882931302,0.07252378995289431,0.044579321892005024,26164,0.3999,0.07727213371637504
18171,8247,8.689723838964014,0.9775676003395174,0.09106341700012126,0.04066543438077634,32330,0.3765,0.0438671731405465
18173,61928,61.1527731025874,0.937039788141067,0.12793889678336132,0.031035055657085895,34936,0.4347,0.05493572046980414
18175,27827,20.798497723838,0.9810256225967585,0.05767779494735329,0.05668740942801125,27297,0.4237,0.09548522900486318
18177,66613,63.60975106645442,0.9006800474381877,0.07267350216924624,0.05886546491496079,24552,0.4702,0.119643595278556
18179,27947,29.14563644130689,0.9610333846208895,0.08347944323183168,0.02377093462992977,28200,0.3979,0.06802895160111128
18181,24217,18.37877067705654,0.9166701077755296,0.07494735103439733,0.042442776387730516,28759,0.3929,0.09316718240361295
18183,33649,38.44920599230478,0.9690629736396327,0.09688252251181313,0.027257030093734584,31527,0.3994,0.06182933060807358
19001,7124,4.823284096173617,0.9779618192026951,0.08338012352610892,0.029940119760479042,30913,0.4293,0.0634397823285121
19003,3726,3.380512594412669,0.9828234031132582,0.09957058507783145,0.03055721989215099,28261,0.4265,0.0551611141452758
19005,13880,8.13545309035336,0.9677233429394813,0.0957492795389049,0.026378139314484284,28364,0.4274,0.07520624631703006
19007,12510,9.356719344115518,0.9717026378896882,0.08617106314948042,0.05564082885648503,23520,0.5136,0.0691463611424883
19009,5637,4.909070019527008,0.9717935071846727,0.076459109455384075,0.02129277566539924,27423,0.392,0.054231119199272065
19011,25626,13.770713684258586,0.9746741590572076,0.11410286427846718,0.02921689151432905,33427,0.4254,0.026838496098368407
19013,133009,89.6857749488838,0.839672503364434,0.11996180709576043,0.04419816513761468,27158,0.4616,0.05635984057695957
19015,26399,17.767817954025872,0.9639759081783401,0.12530777680972763,0.036997725549658834,32948,0.4076,0.03130790611488573
19017,24782,21.776409283214576,0.9622710031474457,0.13340327657170528,0.032059086113140164,31976,0.4128,0.03153374233128834
19019,21125,14.22998889088506,0.9739171597633136,0.09879289940828402,0.02889001520527116,31484,0.457,0.05169357543237676
19021,20260,13.481363363424444,0.7741362290227048,0.086426456071076,0.05626223091976516,28553,0.4201,0.09666283084004602
19023,14735,9.779493549038147,0.9755683746182559,0.08985408890397013,0.03374233128834356,30706,0.417,0.031718609633059225
19025,9780,6.598397234625298,0.9571574642126789,0.09294478527607362,0.020147420147420148,26431,0.446,0.03300476243216303
19027,20344,13.775956716749294,0.9905131734172238,0.11266220998820291,0.0203009796990203,31137,0.4338,0.024561052473613124
19029,13191,9.015901497841837,0.971192479721022,0.09931013569858237,0.020702528423553367,27687,0.4255,0.047571163366336634
19031,18445,12.239209596157677,0.9717538628354567,0.12382759555435077,0.029306024621418455,34827,0.3785,0.022239305914008016
19033,42984,28.855367875378935,0.9420249395123766,0.11469383956821143,0.04147598631918686,30297,0.4437,0.056467033356153065
19035,11468,7.671875601394249,0.9479420997558423,0.10847575863271712,0.02535366525812971,30047,0.4298,0.04309491677912731
19037,12099,9.237230833088956,0.9800809984296223,0.08901562112571287,0.019414225941422593,31205,0.4034,0.04874581939799331
19039,9282,8.300608006534327,0.9724197371256195,0.08618832148243913,0.02817562808170932,29722,0.4185,0.05916447944006999
19041,16313,10.998365858141536,0.9537178937044075,0.12088518359590511,0.03605677023398542,27606,0.4223,0.03709928415810769
19043,17672,8.60648951926725,0.9741398822996831,0.09449977365323677,0.017263959995237527,28407,0.4078,0.061715660993639336
19045,47218,25.669227431264193,0.9376720742089881,0.09068575543225041,0.04472009886940999,29142,0.4241,0.040774000427624545
19047,17132,9.251002968261625,0.8579850572028952,0.06099696474433808,0.0691584032545131,29489,0.4883,0.08111458763799516
19049,84002,54.82191198770224,0.9112283040879979,0.2245660817599581,0.02086964498669847,44820,0.4323,0.030115071904972878
19051,8885,6.795082359067957,0.979741136747327,0.09341586944288126,0.03235294117647059,29754,0.4107,0.2596011396011396
19053,8044,5.822692021056776,0.9486573843858777,0.08540527100944803,0.04464538005086183,21354,0.4448,0.09433724303190819
19055,17258,11.508897806574575,0.9772279522540271,0.08129563101170471,0.020903888824010276,31316,0.4256,0.028725209149944423
19057,39600,35.57441755049043,0.902979797979798,0.0984090909090909,0.05415377936947203,28430,0.4452,0.05255888897414256
19059,17056,16.311490178564345,0.9740853658536586,0.16862101313320826,0.02870870870870871,32283,0.4363,0.041654322450672514
19061,96802,60.6243697797444,0.929443606537055,0.1314332348505196,0.0396230722929077,30579,0.4385,0.03775895820029939
19063,9551,9.17259705563075,0.9570725578473458,0.100094230970579,0.0368278355173972,26009,0.4744,0.07098998168695465
19065,19929,10.522612598933769,0.9542375432786392,0.09543880776757489,0.035102925243770317,26495,0.4459,0.054665169456921195
19067,15858,12.211436584474367,0.9437507882456804,0.10657081599192836,0.026272577996715927,26985,0.4469,0.08886331671141798
19069,10245,6.790466860442143,0.92132747681796,0.09282576866764275,0.03586087707928278,29423,0.4216,0.04208754208754209
19071,6968,5.206945828997197,0.9545063145809415,0.0944316877152698,0.03956604977664327,30769,0.4145,0.05007299270072993
19073,9003,6.084911386539002,0.9613462179273575,0.09941130734199712,0.05214723926380368,28309,0.4054,0.03554155887976605
19075,12341,9.492993980459014,0.9829835507657402,0.14958269184020745,0.019705277587388624,35671,0.4225,0.02348304458494129
19077,10674,6.94907007607447,0.9717069514708638,0.10239835113359565,0.03533496732026144,30675,0.4076,0.03883311233188104
19079,15110,10.103206638532917,0.9370615486432826,0.12587690271343482,0.029098651525904896,31322,0.4103,0.04204667381974249
19081,10888,7.3357795990414285,0.9679463629684056,0.1259184423218222,0.016275915520248013,31390,0.3863,0.03326500186358554
19083,17127,11.601984867763456,0.953757225433526,0.09452910608979972,0.017999006951340615,29574,0.409,0.038607709476986184
19085,14143,7.785275073638667,0.9736972353814608,0.09637276391147565,0.014428739693757362,31700,0.4022,0.05102554875854624
19087,19926,17.623075651705367,0.9209073572217203,0.10358325805480277,0.049490538573508006,27780,0.4158,0.04073265534316597
19089,9264,7.553786346837774,0.9820811744386874,0.06649395509499137,0.021212121212121213,31482,0.4145,0.04130865829477859
19091,9566,8.477133967934218,0.973761237716914,0.11384068576207401,0.035251307709802136,29958,0.4252,0.04051195261265073
19093,6916,6.179104574490197,0.9722382880277617,0.10786581839213419,0.03646651996227601,31694,0.4608,0.034746760895170786
19095,16207,10.651405282632098,0.9734065527241316,0.09347812673536127,0.026999619723665862,32131,0.4397,0.05572638845309068
19097,19395,11.527386089716844,0.9680845578757412,0.08785769528228925,0.03978280141843971,31171,0.4267,0.045326664582682086
19099,36891,19.433583511086653,0.9548399338592068,0.09433195088232903,0.04697015375339162,29558,0.4093,0.03556965251621308
19101,18077,15.97535729058854,0.8334347513414837,0.11971012889306853,0.06985871271585557,22747,0.5016,0.045824960928778746
19103,147001,91.07902922430212,0.8210420337276617,0.16450908497221106,0.03291495105051686,30153,0.4929,0.05511388644366197
19105,20568,13.763602227727029,0.9542979385453131,0.0896538311940879,0.03837790824092194,30550,0.4308,0.03838227717671303
19107,10200,6.790883936738153,0.9777450980392157,0.09156862745098039,0.04964539007092199,28143,0.4387,0.037992262672353935
19109,15075,5.971969503360274,0.9698839137645108,0.10553897180762853,0.03002276607854297,31326,0.4098,0.053458271538357825
19111,34541,24.752348264590314,0.9369155496366637,0.07973133377725022,0.06856780735107731,25954,0.425,0.04583320892179989
19113,222121,118.37243078296899,0.8841622358984518,0.1564822776774821,0.034237606882672925,34045,0.4308,0.03789915355832455
19115,11223,10.376756898475795,0.9118773946360154,0.0673616680032077,0.04839617332583005,28424,0.4218,0.04664381089859257
19117,8597,7.643355992470393,0.9912760265208794,0.0952657903919972,0.04964731416169289,28741,0.4578,0.04226183449415653
19119,11769,7.731985671625078,0.9689013510068825,0.10315234939247175,0.01705259378926584,31921,0.3765,0.04456512369623308
19121,15890,10.911898508805244,0.9727501573316552,0.12473253618628068,0.04223057644110276,33494,0.4349,0.033859470468431775
19123,22208,14.954152616923828,0.9514139048991355,0.10433177233429394,0.053372149442018436,26790,0.4465,0.0419055419055419
19125,33207,22.47447669038983,0.9550998283494444,0.11654169301653265,0.030929755915781627,30501,0.4038,0.03536441114919171
19127,40271,27.127067521745477,0.8503886171190187,0.08986615678776291,0.04564315352697095,29321,0.4024,0.06453501692930425
19129,14957,13.107834119213251,0.9657016781440129,0.11673463929932473,0.03507526270945754,32244,0.4151,0.04573480588115726
19131,10631,8.74494720312779,0.9770482551030006,0.08832659204214091,0.033085194375516956,29738,0.4127,0.0756092880445212
19133,8796,4.8590564008420305,0.967712596634834,0.08640291041382446,0.03068729393862541,25586,0.4618,0.05859694175323917
19135,7863,6.989590900422582,0.9604476662851329,0.09779982195090932,0.05969730941704036,30913,0.4075,0.07462493533367823
19137,10155,9.224106189195904,0.9506646971935008,0.09089118660758247,0.06156837329876863,27264,0.4644,0.036925546859321694
19139,42950,36.921255998180165,0.9141559953434226,0.10146682188591385,0.023816538990375172,31017,0.4153,0.03781413550851054
19141,13911,9.37056899671998,0.9404787578175544,0.1029401193300266,0.025215159293371585,30041,0.4233,0.04569676618731294
19143,6115,5.911510036354074,0.9458708094848732,0.09223221586263287,0.02628883578012974,30054,0.4015,0.05442176870748299
19145,15363,11.076841486646037,0.9390743995313415,0.11579769576254638,0.042899408284023666,26758,0.4244,0.04939215005210142
19147,9055,6.138742210616928,0.9613473219215903,0.12733296521258972,0.010035005834305718,29697,0.4059,0.049593312245820156
19149,25039,11.190839352074843,0.9476816166779823,0.10707296617277048,0.01950065274151436,35080,0.3995,0.04309369951534733
19151,6898,4.6035735727867735,0.9611481588866339,0.08161786024934764,0.023278370514064017,28762,0.4037,0.04748479002819409
19153,474274,309.56304300158354,0.8433500465975364,0.16344771166034824,0.04075308472606664,34736,0.4437,0.05101323575143881
19155,93503,37.64759585329989,0.9294354191844112,0.09968664107033999,0.041464549139477704,31387,0.4259,0.06267368808053721
19157,18605,12.256282774418436,0.938134909970438,0.09266326256382693,0.04728306655433867,27981,0.452,0.05990280128870201
19159,4984,3.5701280805924513,0.96669341894061,0.10092295345104334,0.03994082840236687,27728,0.4713,0.05797404771871076
19161,9868,6.588345786239705,0.974158897446291,0.10680989055533036,0.032460506383899586,31081,0.4152,0.0503819946314268
19163,172288,142.08161210140693,0.8579529624814265,0.1349832838038633,0.04101780429825838,31552,0.4516,0.049174275366565476
19165,11694,7.634721182542363,0.969557037797161,0.10945784162818539,0.03154805575935436,31104,0.4305,0.050871080139372825
19167,34825,17.48841878414376,0.9324910265613783,0.11641062455132807,0.02518891687657431,29671,0.3844,0.04186884388528925
19169,96922,65.23528734910383,0.8655619983079177,0.1458801923195972,0.043918061278290926,22163,0.4643,0.04582818069396959
19171,17136,9.162732841952467,0.8820028011204482,0.0799486461251167,0.039301310043668124,30224,0.3982,0.058469065091581646
19173,6201,4.477747329491144,0.9543621996452185,0.07402031930333818,0.035869565217391305,27724,0.4379,0.07127642143208258
19175,12453,11.293277034486866,0.9686822452421103,0.08142616237051313,0.050635055038103303,26563,0.43120000000000003,0.06722416172769344
19177,7223,5.68434376440719,0.9766025197286446,0.06783884812404818,0.04404233526800956,25625,0.4639,0.12534896705750978
19179,35315,31.272835237779994,0.874076171598471,0.0780121761291236,0.06551071493986202,26066,0.4409,0.059866201612442105
19181,49361,33.24309360320576,0.9619537691699925,0.14973359534855452,0.03078901885124,37429,0.4044,0.028899600041021434
19183,22143,14.977914568540836,0.9622454048683556,0.10247030664318295,0.04388503086419753,32265,0.3906,0.08461679501283462
19185,6413,4.696080833029117,0.9708404802744426,0.060813971620146574,0.02424942263279446,26271,0.4475,0.1229404309252218
19187,36757,19.753173024552094,0.916097614059907,0.09693391734907636,0.04307427235247062,24593,0.4431,0.05089974293059126
19189,10571,10.169256349592468,0.9505250212846467,0.11257213130262038,0.045481393975191964,30208,0.3871,0.026857308472611342
19191,20401,11.415554858650111,0.9684819371599431,0.11577863830204402,0.020684605528098116,28714,0.4005,0.018023833167825222
19193,102398,45.04363929235082,0.8617160491415848,0.1020723060997285,0.04889039539010628,28597,0.4363,0.06882235765142102
19195,7489,7.195919181539308,0.9692882894912538,0.0791828014421151,0.05037513397642015,30111,0.4119,0.04875406283856988
19197,12804,8.49019712265532,0.9313495782567948,0.09262730396751015,0.05389007851534618,28532,0.4314,0.053865652724968315
20001,12630,9.651782984517896,0.9357086302454474,0.08677751385589866,0.0487042823010476,24149,0.4337,0.0579476861167002
20003,7852,5.193276770810943,0.9637035150280183,0.07348446255731024,0.032585305871503226,25976,0.4181,0.09478305785123967
20005,16363,14.564875095158374,0.9035629163356352,0.08592556377192447,0.046877080836329736,21907,0.45,0.07192288680177954
20007,4733,1.6087745833432567,0.9545742657933657,0.074371434608071,0.019201616978271854,26328,0.4706,0.12209673982527168
20009,26791,11.484485229903822,0.9370310925310739,0.08413273114105484,0.03462930898787974,26439,0.4445,0.11528698617162342
20011,14702,8.884034240422373,0.9257243912392872,0.0893075772003809,0.026635198921105867,22710,0.4628,0.10698447893569844
20013,9664,6.522206938203488,0.8579263245033113,0.10151076158940397,0.03705463182897862,26072,0.4271,0.07986219855934858
20015,66468,17.739659818068965,0.9318920382740566,0.12652705061082026,0.04356860158311346,31706,0.411,0.08174821674383681
20017,2645,1.313118990911824,0.9512287334593573,0.10775047258979206,0.04980842911877394,26419,0.436,0.08930669800235018
20019,3367,2.015988928301115,0.8713988713988714,0.09177309177309177,0.07014925373134329,22477,0.4662,0.13095956547978274
20021,20331,13.283687059790886,0.903988982342236,0.08327185086813241,0.049037196507594784,23976,0.4057,0.12533545373223337
20023,2677,1.0129507043914763,0.9488233096750094,0.15353007097497198,0.03463992707383774,26217,0.4289,0.07456472369417108
20025,2053,0.8109438945500864,0.9396005845104725,0.16707257671699952,0.013377926421404682,30690,0.3962,0.08483935742971888
20027,8142,4.794992515897044,0.9672070744288872,0.11164333087693441,0.02933709449929478,28409,0.4855,0.05908456954482059
20029,9060,4.8718692273400155,0.9535320088300221,0.09326710816777042,0.046280591228495274,26208,0.434,0.09373581479800272
20031,8296,4.896912830271043,0.9555207328833173,0.11909353905496625,0.04344453064391001,29003,0.4156,0.082763671875
20033,1780,0.8701886255021601,0.9769662921348314,0.1050561797752809,0.023166023166023165,30511,0.4109,0.09250585480093677
20035,35591,12.136286313198166,0.8773004411227557,0.08743783540782782,0.04440660204348965,25441,0.4256,0.09669722100974829
20037,39108,25.373250086138317,0.9133425386110259,0.10967065562033343,0.0455359565807327,21659,0.4652,0.10945868649576206
20039,2881,1.2441076776121585,0.9777854911489067,0.1360638667129469,0.016935483870967744,27000,0.4392,0.10513186029935852
20041,19004,8.612450983284031,0.9469059145443065,0.10676699642180594,0.05898808075893943,25906,0.4447,0.07433447831687419
20043,7736,7.50108642495932,0.9206308169596691,0.09190796277145812,0.03469675599435825,24355,0.4301,0.09913340336134453
20045,119319,97.07289524473774,0.8253337691398688,0.1498168774461737,0.04327966024015399,25292,0.4714,0.07668046853258899
20047,2925,1.8154411655035467,0.9545299145299145,0.09675213675213676,0.02332814930015552,30688,0.3987,0.07228490832157969
20049,2562,1.5204464785125575,0.9363778298204528,0.053864168618266976,0.07338444687842278,21067,0.4297,0.09731012658227849
20051,28878,12.383651976437077,0.9316434656139622,0.14509315049518665,0.024149286498353458,25713,0.4855,0.06442831215970962
20053,6293,3.359338310034668,0.8933735897028444,0.10011123470522804,0.03216494845360825,26309,0.4168,0.054213534943758065
